,text,time,labels
2610,这话，个人觉得医生，律师，老师，金融，银行，记者，作家貌似都是服务业。。文科都是服务业有什么不好吗。。 ,2023-12-09 19:08,1
2616,难道不是吗 ,2023-12-09 19:07,1
2617,扎心💔了！！！文科都是服务业，什么是服务业？爷，我给你笑一个，买一个链接🔗啊,2023-12-09 19:07,1
2621,什么是服务业？总结称一个字就是‘舔’，就是‘爷我给你笑一个’17全文==>,2023-12-09 19:04,1
2624,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，根据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（蓝鲸 陆鹏鹏）,2023-12-09 19:00,1
2625,大实话一就业就能很深的体会到确实都是服务业,2023-12-09 20:58,1
2626,没觉得哪里不对了，是服务业又不是服务员。 ,2023-12-09 20:58,1
2630,说的有问题吗？没啥问题啊…… ,2023-12-09 20:53,1
2632,这次一个叫卢佳音的搞新闻的人跳出来撕咬张雪峰了，张雪峰的一句话让新闻行业的人咬牙切齿，这些人整天盯着张雪峰的言论，等着抓张雪峰的小辫子，随时要把张雪峰批倒批臭，这些人一直哭着喊着说要让人说真话，但是他们就是不让张雪峰说那些对他们新闻行业不利的真话，就是 这次一个叫卢佳音的搞新闻的人跳出来撕咬张雪峰了，张雪峰的一句话让新闻行业的人咬牙切齿，这些人整天盯着张雪峰的言论，等着抓张雪峰的小辫子，随时要把张雪峰批倒批臭，这些人一直哭着喊着说要让人说真话，但是他们就是不让张雪峰说那些对他们新闻行业不利的真话，就是不让老百姓听到那些对新闻行业不利的大实话。,2023-12-09 20:52,1
2634,确实 ,2023-12-09 20:46,1
2637,首先，服务业没啥不好，第三大产业呢。其次，“舔”这种说法太恶心，服务业怎么就是舔了？为人民服务也是服务。再次，历史是文科吧？考古是文科吧，需要“舔”谁？最后，文科确实就业不好,2023-12-09 20:45,1
2639,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，根据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（蓝鲸 陆鹏鹏）,2023-12-09 20:43,1
2643,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 20:41,1
2648,让我看看谁破防了，无论文科理科，从事第三产业，就是服务业。而且会舔现在就是能混的好，这就是现实。 ,2023-12-09 20:39,1
2651,张雪峰老师说的还是含蓄了，这哪是服务业呀，能不能成功当上服务员还是个问题,2023-12-09 20:37,1
2655,【】近日，网红考研名师称：所有文科都叫服务业，总结起来就是“舔”，引发热议。9日中午，针对相关言论引发的争议，张雪峰公开道歉：“我是不是又说错话了？对不起，对不起，我给大家笑一个。”对此，中国人民大学公共管理学院教授、国家发展与战略研究院研究 【】近日，网红考研名师称：所有文科都叫服务业，总结起来就是“舔”，引发热议。9日中午，针对相关言论引发的争议，张雪峰公开道歉：“我是不是又说错话了？对不起，对不起，我给大家笑一个。”对此，中国人民大学公共管理学院教授、国家发展与战略研究院研究员马亮发布视频进行回应，认为文科没那么“水”。“学科的差别很大，但是每个学科都有它的价值和优势。”马良认为，不能因为过去文科在培养人才方面有一些欠缺，就一直是这样一个刻板印象和有色眼镜。（东方网·纵相视频 蒋美青）,2023-12-09 20:30,1
2658,大家都是出来卖的 ,2023-12-09 20:27,1
2659,本来就是呀，这有什么好争论的，理科难道就不是了？破防了？ ,2023-12-09 20:26,1
2662,没关系，其实医疗也是服务业,2023-12-09 20:26,1
2663,大部分行业不都是服务业么，其实不管学啥，都是服务领导的当然服务业最不好干,2023-12-09 20:25,1
2668,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，根据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（蓝鲸 陆鹏鹏）,2023-12-09 20:23,1
2669,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，根据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（蓝鲸 陆鹏鹏）,2023-12-09 20:23,1
2672,任何行业都是服务业，那个工作不是为人服务的？,2023-12-09 20:20,1
2675,这句话错在没有说理科也是服务业,2023-12-09 20:20,1
2676,【：没觉得这有什么所谓的不好】近日，“张雪峰称文科都是服务业”话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是 【：没觉得这有什么所谓的不好】近日，“张雪峰称文科都是服务业”话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！,2023-12-09 20:20,1
2681,什么是服务业？总结称一个字就是‘舔’，就是‘爷我给你笑一个’23全文==>,2023-12-09 20:16,1
2694,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 20:09,1
2697,文科理科都是服务业，服务领导，服务客户，服务老板，上班不就这样。公务员也叫为人民服务，怎么没见看不上啊，不分文理抢着去服务呢 ,2023-12-09 20:06,1
2698,什么是服务业？总结称一个字就是‘舔’，就是‘爷我给你笑一个’22全文==>,2023-12-09 20:04,1
2699,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 20:01,1
2703,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”引发热议。张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称：，“我是不是又 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”引发热议。张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称：，“我是不是又说错话了，对不起，对不起，我给大家笑一个！你们觉得哪个笑好看，我以后就怎么笑。你看，我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！ ”此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。（国是直通车）,2023-12-09 20:00,1
2708,张雪峰说文科都是服务业，这话本来就没错，媒体本来就是要为人民服务的，不知道某些人急什么，难道他们觉得为人民服务就是低贱？ ,2023-12-09 21:55,1
2711,怎么有争议怎么来？怎么能吵起来怎么说？他是懂流量的,2023-12-09 21:50,1
2712,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 21:49,1
2713,张雪峰说错什么了？,2023-12-09 21:49,1
2716,【冲上热搜！张雪峰道歉】12月9日，冲上了微博热搜。此前，张雪峰在一场直播中说：“文科都是服务业，什么是服务业？总结称一个字就是‘舔’，就是‘爷我给你笑一个’。”相关言论引发网友争议。详情见>>> 【冲上热搜！张雪峰道歉】12月9日，冲上了微博热搜。此前，张雪峰在一场直播中说：“文科都是服务业，什么是服务业？总结称一个字就是‘舔’，就是‘爷我给你笑一个’。”相关言论引发网友争议。详情见>>>,2023-12-09 21:45,1
2720,实话不好听，但是一点也不错，教师行业表示也是服务业,2023-12-09 21:42,1
2724,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，根据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（蓝鲸 陆鹏鹏）,2023-12-09 21:39,1
2725,没毛病啊，我挺张老师 ,2023-12-09 21:37,1
2731,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，根据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（蓝鲸 陆鹏鹏）,2023-12-09 21:26,1
2732,发布了头条文章：《张雪峰引发网友热议：文科都是服务业，这是在说实话还是在坑人？”》,2023-12-09 21:25,1
2736,【热搜第一！“文科都是服务业 总结起来就是舔”？张雪峰道歉】近日，网红考研名师张雪峰称，所有文科都叫服务业，总结起来就是“舔”，引发热议。今天（12月9日），张雪峰在个人微博对此事进行了回应，直接冲上了微博热搜第一。他还举例“律师就是销售”： 【热搜第一！“文科都是服务业 总结起来就是舔”？张雪峰道歉】近日，网红考研名师张雪峰称，所有文科都叫服务业，总结起来就是“舔”，引发热议。今天（12月9日），张雪峰在个人微博对此事进行了回应，直接冲上了微博热搜第一。他还举例“律师就是销售”：最后也不忘“自黑”一把：据橙柿互动，张雪峰不止一次强调“文科专业就是服务业”的观点，并建议文科生去经济比较发达的地区发展。(来自),2023-12-09 21:23,1
2742,文科都是服务业，总结起来就是“舔”后，本人回应.……,2023-12-09 21:19,1
2743,他没错啊！只是说了实话。 ,2023-12-09 21:18,1
2745,【热搜第一！“文科都是服务业 总结起来就是舔”？张雪峰道歉】近日，网红考研名师张雪峰称，所有文科都叫服务业，总结起来就是“舔”，引发热议。今天（12月9日），张雪峰在个人微博对此事进行了回应，直接冲上了微博热搜第一。他还举例“律师就... 【热搜第一！“文科都是服务业 总结起来就是舔”？张雪峰道歉】近日，网红考研名师张雪峰称，所有文科都叫服务业，总结起来就是“舔”，引发热议。今天（12月9日），张雪峰在个人微博对此事进行了回应，直接冲上了微博热搜第一。他还举例“律师就...(来自),2023-12-09 21:17,1
2747,能把这个热搜弄出来，说明这帮人心里都看不起服务业，张雪峰说文科是服务业有什么错吗？服务业有什么不好吗？你对服务业有什么看法？就好像他说文科生都是人，有什么好紧张的？生而为人你急了？ ,2023-12-09 21:14,1
2749,谁还不是服务呢，只能看看服务对象是谁了 ,2023-12-09 21:12,1
2751,这个社会就是e我为人人，人人为我，大家都是服务业 ,2023-12-09 21:11,1
2753,没问题啊！ ,2023-12-09 21:06,1
2761,说的没错呀……岂止是文科……大部分工作，不都是在舔……,2023-12-09 22:54,1
2764,【“文科都是服务业”？言论再引“文理”之争 张雪峰发文道歉】近日，网红考研名师张雪峰直播时称“文科专业都叫服务业”“总结成一个字就是‘舔’”，相关言论引发热议。12月9日中午，发文道歉：“我是不是又说错话了？对不起，我给大家笑一个。”在评论区，张 【“文科都是服务业”？言论再引“文理”之争 张雪峰发文道歉】近日，网红考研名师张雪峰直播时称“文科专业都叫服务业”“总结成一个字就是‘舔’”，相关言论引发热议。12月9日中午，发文道歉：“我是不是又说错话了？对不起，我给大家笑一个。”在评论区，张雪峰补充留言称：做服务业没有不好，“向看了我的言论伤心的人道歉”。张雪峰还表示，他是想提醒以为某些专业高大上的人，尤其是从业初期阶段，要了解本质后再做选择。,2023-12-09 22:46,1
2772,虽然不好听，但却是事实。很多行业都是服务业，没有服务力，没有服务意识，很难混。,2023-12-09 22:36,1
2775,本来就是服务业啊读得我真他妈崩溃了,2023-12-09 22:33,1
2777,近日，网红考研名师张雪峰表示，所有文科都叫服务业，总结起来就是“舔”，引发热议。不少网友纷纷表示说得太对了，自己瞬间破防了。中国人民大学公共管理学院教授马亮表示，文科没那么“水”，文理科融合教育也成主流。你怎么看？来聊 近日，网红考研名师张雪峰表示，所有文科都叫服务业，总结起来就是“舔”，引发热议。不少网友纷纷表示说得太对了，自己瞬间破防了。中国人民大学公共管理学院教授马亮表示，文科没那么“水”，文理科融合教育也成主流。你怎么看？来聊聊：如何看待文科都是服务业这一说法？,2023-12-09 22:32,1
2779,张雪峰称文科都是服务业引发热议，本人最新回应：我没觉得这有什么不好。,2023-12-09 22:30,1
2786,服务业就是“舔”？,2023-12-09 22:22,1
2787,作为教师，也是服务业吧，不过区别就是，我没去舔,2023-12-09 22:15,1
2788,其实各行业都是服务业，为用户创造价值，服务用户，任何一个行业都是这样～ ,2023-12-09 22:15,1
2793,【文科生有什么价值？】张雪峰最近吐槽“文科就是服务业，主要靠舔”，大家认为文科生有什么价值？评论区一起讨论讨论,2023-12-09 22:10,1
2795,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 22:07,1
2797,政治呢？是文科吗？都来都当官了，都是体制内了，你给我说都是？ ,2023-12-09 22:06,1
2799,【？】近日，在一场直播连麦中，有家长表示孩子数学能考140分，但却不想学理科。张雪峰回复称“所有的文科专业都叫服务业”“总结成一个字儿，就是‘舔’”，引发热议。对于张雪峰的言论你怎么看？【？】近日，在一场直播连麦中，有家长表示孩子数学能考140分，但却不想学理科。张雪峰回复称“所有的文科专业都叫服务业”“总结成一个字儿，就是‘舔’”，引发热议。对于张雪峰的言论你怎么看？,2023-12-09 22:04,1
2800,无论文科理科，哪一科不是服务业？ ,2023-12-09 22:01,1
2808,文科没错，服务业没错，谁的错？ ,2023-12-09 23:39,1
2815,张雪峰说文科是服务业，要靠舔！亲爱的你认可吗？欢迎投票！,2023-12-09 23:29,1
2816,其实也没说错 ,2023-12-09 23:27,1
2817,雪峰老师这一年光道歉了,2023-12-09 23:22,1
2822,【张雪峰说文科就是舔！灵灵看世界说张雪峰就是蹭！】张雪峰说话玩世不恭，一贯善于教学生如何投机取巧！他其实就是一个网络痞子！,2023-12-09 23:12,1
2825,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（来源：蓝鲸财经）,2023-12-09 23:10,1
2827,服务业没错啊，啥叫服务业你没学过百度一下也知道啊。那服务业跟舔挨着吗？简单讲，服务业是人干的，舔是狗干的。如果一个社会大批量制造狗的话，那么，那么，那么什么呢？是什么也不是张雪峰能改变的，他就是个考研规划师而已。他改变不了复杂的社会，正如绝大多数 服务业没错啊，啥叫服务业你没学过百度一下也知道啊。那服务业跟舔挨着吗？简单讲，服务业是人干的，舔是狗干的。如果一个社会大批量制造狗的话，那么，那么，那么什么呢？是什么也不是张雪峰能改变的，他就是个考研规划师而已。他改变不了复杂的社会，正如绝大多数人。最多最多，绝大多数人你做到最好，也就是能把复杂的社会、复杂的世界，看明白。或者可以叫“复杂社会的观察者”？,2023-12-09 23:02,1
2829,张雪峰表示，所有文科都叫服务业，总结起来就是“舔”。其言论反映了资本主义社会客观存在的一种人与人不平等的等级秩序。,2023-12-10 00:59,1
2833,“所有的文科专业都叫服务业，总结一个字就是舔。”说明张雪峰根本不懂什么是文科……知识经济时代，主要是看学科所含的知识含量和为社会所提供的价值。张雪峰说“服务业就是：爷，我给你笑一个。”看他那副油滑 “所有的文科专业都叫服务业，总结一个字就是舔。”说明张雪峰根本不懂什么是文科……知识经济时代，主要是看学科所含的知识含量和为社会所提供的价值。张雪峰说“服务业就是：爷，我给你笑一个。”看他那副油滑的表情和嘴脸，简直让人恶心至极。,2023-12-10 00:42,1
2836,为人民服务,2023-12-10 00:32,1
2837,说的实话，文科屁用没有,2023-12-10 00:31,1
2841,可是说的是真理,2023-12-10 00:27,1
2853,我好像真的想不出来什么文科专业出去不是做乙方和乙方的乙方……就算进了大甲方也是甲方里的乙方…公务员的话…本质上确实也是为人民服务吧 ,2023-12-10 00:10,1
2866,【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示 【】文科都是服务业？“所有的文科专业都叫服务业，总结一个字就是舔。”继今年夏天炮轰新闻学专业之后，张雪峰关于文科的一段言论再度引发争议。面对舆论的质疑，今日午间，张雪峰微博发文致歉。他在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。对此多位专家学者对蓝鲸记者表示，不认同张雪峰的说法，其言论过于偏激、极端、片面。就业率方面，根据智联招聘《2022大学生就业力调研报告》，2022 年人文学科毕业生的就业签约率仅12.4%，而理科、工科的就业签约率分别为29.5%和17.3%。从数据来看，文科生就业签约率不到理科生的一半，工资水平也比理科生低1000元到2000元。专业性不强，容易被替代是外界对于文科的普遍看法，即便是在不少文科生自己看来，专业弱势是就业最大的硬伤。（蓝鲸 陆鹏鹏）,2023-12-10 01:24,1
2867,这人是不是有那个大病，除了农业工业就是服务业好不好，你想干嘛？ ,2023-12-10 01:20,1
2869,不是，第三产业怎么就低人一等呢，服务业不就服务业吗，大家都是出来赚钱的，谁比谁高贵啊…. ,2023-12-10 01:19,1
2872,说的难道不对嘛,2023-12-10 01:10,1
2875,你也是真有病😓我妈天天说让我看看张雪峰说的 后悔让我报了这么个专业 可是张雪峰说的就都是对的吗😓说文科都是服务业 啥不是服务业啊 你天天直播挣钱就是服务吗，，，，不是你……你真的挺有病的张雪峰😓以后你家孩子想学文的时候记得告诉她 文科都是服务业 我要把你 你也是真有病😓我妈天天说让我看看张雪峰说的 后悔让我报了这么个专业 可是张雪峰说的就都是对的吗😓说文科都是服务业 啥不是服务业啊 你天天直播挣钱就是服务吗，，，，不是你……你真的挺有病的张雪峰😓以后你家孩子想学文的时候记得告诉她 文科都是服务业 我要把你的兴趣扼杀掉😓或者你直播赚够钱就别让你孩子上学了吧 不然怎么着都是为别人打工为别人服务😓天天在这儿预言来预言去说来说去 有人关注之后需要为自己说过的话负责行吗 文科招你惹你了 你别太离谱 成天在家长那儿扰乱军心 积点德行吗,2023-12-10 01:07,1
2880,为人民服务 一些格局 ,2023-12-10 01:01,1
2885,张雪峰对文科都是服务业的言论直播赔礼道歉，文科生不必妄自菲薄。,2023-12-10 02:28,1
